ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Key,date,Period,Iteration,zeros,zeros_upper,zeros_lower
2021-12-01,1262.6176,-1221.8666,1221.8213,1262.6176,1262.6176,-1268.1023,-1268.1023,-1268.1023,-1268.1023,-1268.1023,-1268.1023,0.0,0.0,0.0,-5.484685,85599_CL14_GT,2021-12-01,History,202309,,,
2021-12-11,1269.9794,-1227.703,1132.8303,1269.9794,1269.9794,-1291.7474,-1291.7474,-1291.7474,-1291.7474,-1291.7474,-1291.7474,0.0,0.0,0.0,-21.767965,85599_CL14_GT,2021-12-11,History,202309,,,
2021-12-21,1277.3413,-1152.2352,1247.9221,1277.3413,1277.3413,-1273.6271,-1273.6271,-1273.6271,-1273.6271,-1273.6271,-1273.6271,0.0,0.0,0.0,3.7142453,85599_CL14_GT,2021-12-21,History,202309,,,
2022-01-01,1285.4393,-1084.3655,1267.7671,1285.4393,1285.4393,-1194.8514,-1194.8514,-1194.8514,-1194.8514,-1194.8514,-1194.8514,0.0,0.0,0.0,90.58793,85599_CL14_GT,2022-01-01,History,202309,,,
2022-01-11,1292.8011,-1060.2933,1226.6481,1292.8011,1292.8011,-1177.1005,-1177.1005,-1177.1005,-1177.1005,-1177.1005,-1177.1005,0.0,0.0,0.0,115.70064,85599_CL14_GT,2022-01-11,History,202309,,,
2022-01-21,1300.1511,-1178.8793,1317.509,1300.1511,1300.1511,-1187.974,-1187.974,-1187.974,-1187.974,-1187.974,-1187.974,0.0,0.0,0.0,112.177086,85599_CL14_GT,2022-01-21,History,202309,,,
2022-02-01,1308.2361,-805.26935,1646.0769,1308.2361,1308.2361,-867.5678,-867.5678,-867.5678,-867.5678,-867.5678,-867.5678,0.0,0.0,0.0,440.6683,85599_CL14_GT,2022-02-01,History,202309,,,
2022-02-11,1315.5835,-106.52875,2289.058,1315.5835,1315.5835,-227.37761,-227.37761,-227.37761,-227.37761,-227.37761,-227.37761,0.0,0.0,0.0,1088.2058,85599_CL14_GT,2022-02-11,History,202309,,,
2022-02-21,1322.9308,429.45908,2879.665,1322.9308,1322.9308,379.14987,379.14987,379.14987,379.14987,379.14987,379.14987,0.0,0.0,0.0,1702.0807,85599_CL14_GT,2022-02-21,History,202309,,,
2022-03-01,1328.8086,844.7008,3429.0315,1328.8086,1328.8086,838.74384,838.74384,838.74384,838.74384,838.74384,838.74384,0.0,0.0,0.0,2167.5525,85599_CL14_GT,2022-03-01,History,202309,,,
2022-03-11,1336.1471,1814.1887,4252.7905,1336.1471,1336.1471,1696.6019,1696.6019,1696.6019,1696.6019,1696.6019,1696.6019,0.0,0.0,0.0,3032.749,85599_CL14_GT,2022-03-11,History,202309,,,
2022-03-21,1343.4856,2774.4707,5085.436,1343.4856,1343.4856,2630.1763,2630.1763,2630.1763,2630.1763,2630.1763,2630.1763,0.0,0.0,0.0,3973.6619,85599_CL14_GT,2022-03-21,History,202309,,,
2022-04-01,1351.5472,2905.136,5434.526,1351.5472,1351.5472,2753.7312,2753.7312,2753.7312,2753.7312,2753.7312,2753.7312,0.0,0.0,0.0,4105.2783,85599_CL14_GT,2022-04-01,History,202309,,,
2022-04-11,1358.8759,2202.1406,4633.575,1358.8759,1358.8759,2103.1233,2103.1233,2103.1233,2103.1233,2103.1233,2103.1233,0.0,0.0,0.0,3461.999,85599_CL14_GT,2022-04-11,History,202309,,,
2022-04-21,1366.1742,1869.3188,4353.8237,1366.1742,1366.1742,1736.0092,1736.0092,1736.0092,1736.0092,1736.0092,1736.0092,0.0,0.0,0.0,3102.1833,85599_CL14_GT,2022-04-21,History,202309,,,
2022-05-01,1373.4725,2033.3162,4518.2524,1373.4725,1373.4725,1858.9686,1858.9686,1858.9686,1858.9686,1858.9686,1858.9686,0.0,0.0,0.0,3232.4412,85599_CL14_GT,2022-05-01,History,202309,,,
2022-05-11,1380.7709,1882.2782,4384.203,1380.7709,1380.7709,1835.7656,1835.7656,1835.7656,1835.7656,1835.7656,1835.7656,0.0,0.0,0.0,3216.5364,85599_CL14_GT,2022-05-11,History,202309,,,
